timbre_dim_1_avg	timbre_dim_2_avg	timbre_dim_3_avg	timbre_dim_4_avg	timbre_dim_5_avg	timbre_dim_6_avg	timbre_dim_7_avg	timbre_dim_8_avg	timbre_dim_9_avg	timbre_dim_10_avg	timbre_dim_11_avg	timbre_dim_12_avg
46.90704935225162	42.19742628007405	28.652157927205426	-4.938539173349797	5.098181986428135	-8.74337569401605	-13.503821098087583	1.6278013571869243	-6.532239358420726	-2.6682529302899436	-10.069235657001864	-1.8050666255397891
36.0730014738394	-5.075189388356657	35.58006853352986	-4.127833456153279	-15.185586588061902	-10.265739130434785	-22.36395946941781	0.5095733235077402	-1.6272991893883546	0.41038246131171485	1.0916890198968312	3.3375475313190885
27.793348261327708	-21.987201264488995	-25.463601685985196	2.2772212855637246	-3.322508429926239	-17.20820706006325	7.890437302423599	12.096886722866177	-10.649612750263412	2.4857602739726037	-0.7982513171759756	7.071975237091663
29.589176910298992	-94.74971345514933	-20.049161960132853	-28.49786129568109	35.683317275747484	-30.26137707641199	-4.907518272425253	-2.7729759136212624	53.263944352159484	13.924923588039867	-4.600127076411961	0.19016279069767433
44.05603110419902	48.128758164852265	26.719311819595706	-12.049847589424598	8.46984136858476	-23.225386469673403	-3.5454743390357675	3.5067573872472804	-0.7241524105754278	0.780632970451011	-7.973587091757384	1.2296874027993787
39.61818023660401	30.850713291579687	-35.82297425191371	-2.2348796102992385	31.725784272790595	-30.96990744606819	-5.549053583855258	-6.9429185803758005	4.777162839248428	0.12812178148921435	-7.857435629784274	8.665794711203892
43.73614845516199	30.812709118311965	-0.2698274302938837	14.681506405425774	4.1279419743783	-16.38560663149961	-0.32248379804069427	4.680198191409199	-2.961001507159005	1.169213262999246	-8.542150715900506	1.6391303692539567
42.77417429577466	1.9732526408450606	3.78351584507042	-15.839207746478882	21.593984154929572	-17.41152024647889	-13.118579225352095	-6.1179489436619745	-2.2459524647887306	1.1919999999999993	-7.822367957746495	6.140597711267601
49.805893820713635	74.96016623150562	21.085921671018244	-7.720093124456045	-9.96802436901653	-27.408284595300245	1.0258555265448213	9.33417406440383	-16.451807658833804	-4.609127937336812	-4.2202375979112245	7.562802436901658
36.747371040724005	7.992306787330323	36.834179185520355	-3.3135819004524856	-32.85176561085974	-16.7669339366516	4.1073945701357495	13.451863348416289	-16.296329411764706	-1.7087773755656108	3.350149321266971	9.945066968325785
49.47689843750001	49.10769878472226	18.530169270833348	-9.147348090277767	-5.815309895833336	-28.150422743055586	-2.0861510416666667	8.778134548611126	-10.620621527777782	-3.8433116319444434	-4.023945312499994	4.231673611111116
49.490570494864556	53.96317273576094	54.18074883286653	0.22251727357609682	-12.253183940242776	-22.45768907563025	8.702178338001858	9.905005602240891	-26.81427637721754	-5.681682539682536	-3.898124183006535	5.291606909430428
48.42672644927535	58.98838315217388	20.540043478260845	-7.708096014492745	-13.853850543478245	-22.240139492753638	-8.974367753623175	7.799388586956498	-27.748535326086973	-7.006682065217395	-3.182362318840583	9.88139221014493
40.470104046242795	-64.38768497109832	7.346505780346814	-10.638982658959534	31.20915799614642	-30.305665703275515	23.98116859344896	7.151579961464362	-14.238187861271664	-9.606435452793828	-7.564405587668591	-1.7010751445086707
46.01252538860108	48.40517927461136	18.746324352331595	-7.491555440414503	18.16756269430054	-25.67100829015543	4.242756476683937	3.8604238341968906	-5.307236269430048	-1.3344393782383426	-8.436301554404144	1.6302466321243487
46.4587051406402	4.041417070805046	21.644859359844784	-2.6988525703200787	-11.347568380213374	-20.55588263821536	1.1586256062075657	2.6239544131910777	15.11076430649857	2.124248302618816	2.678703200775945	15.317276430649853
43.289840667678234	62.010880880121455	7.98973596358119	-3.3286479514415763	3.080801972685887	-22.126274658573575	-6.167008345978767	1.2321418816388472	-6.50733915022761	0.10425493171471935	-9.517173748103184	2.502152503793626
50.03732242617716	43.20117318435759	37.62324261771749	4.493440542697527	-13.996093375897836	-12.652537110933752	-5.729780526735825	11.115440542697534	-14.541592976855542	-3.064906624102154	-6.916213886671995	3.8813423782921093
44.9971747826086	37.977245217391314	-13.00984260869565	-25.100100869565203	40.97515826086959	-26.731789565217397	-11.612945217391301	-3.3658226086956518	-0.2969591304347819	5.452828695652182	-9.242705217391293	1.4818313043478262
47.36663760424567	27.662802880970432	4.819409401061411	3.394247915087175	-0.137214556482183	-16.916031084154667	-7.807298711144805	13.386169825625466	-11.387128127369214	-1.046713419257012	-10.117474601971187	5.94993631539044
48.28622038327532	69.25160888501738	6.435483449477347	-10.868322299651565	-8.658220383275257	-17.214979965156797	-18.69425000000001	7.804192508710797	-3.8946506968641157	0.6070095818815339	-5.766510452961667	-4.571112369337975
39.41462376933895	42.75104430379747	9.45472784810127	9.027215893108284	2.106966244725738	-20.565007735583702	-22.22128762306612	1.8245731364275666	-2.0009416315049227	1.764791842475386	-7.466372714486635	1.0933052039381133
48.42756136950906	50.37289276485785	-12.540892764857885	5.3225368217054285	19.72163436692503	-29.386035529715755	-13.912834625322983	8.842678294573641	6.846718992248066	-5.347996770025843	-2.6449696382428924	2.7856220930232576
44.6584983022071	34.63486672325975	30.07796689303907	6.218191850594224	-3.759457555178267	-14.435864176570453	-3.2518064516129015	7.604078098471979	-8.39833106960951	-7.303821731748724	-4.520707130730056	0.34667572156196935
32.74055505107835	-57.31151759364359	23.807593643586838	-8.009245175936439	38.11141657207723	-36.95950851305334	2.1930397275822937	1.562048808172536	49.89816572077184	15.627095346197505	-1.16504086265607	2.5273961407491483
28.16934494015233	-83.89726115342768	-45.51580413492923	-35.339195865070714	1.2490239390641995	-34.35874102285094	2.8331218715995683	-0.2459140369967342	49.888390642002186	16.655936887921655	-4.7343492927094655	2.8810990206746485
40.06700853080572	4.586115639810427	48.93066255924174	6.750818009478679	-35.67273175355449	-13.125269194312782	4.320753554502374	7.120964928909957	0.5173819905213296	-5.221161137440755	4.067317535545027	3.4707554502369695
48.5782844974446	86.44971465076668	4.548618398637133	-15.913754684838178	-28.86430323679731	-32.7449863713799	-2.7245817717206076	8.402672913117547	-8.480630323679724	1.8301005110732542	-5.729110732538338	-4.7644582623509395
42.25336504580697	34.02462156448204	47.33196828752635	7.340071881606768	34.65895701198023	-19.174630021141652	1.5303833685694173	-2.7205313601127576	-14.487911909795637	-2.3744016913319257	-6.352467935165601	5.389136715997179
41.5675173807599	-48.796729991916	1.8813322554567546	-5.786070331447056	32.55024009700887	-27.963926434923202	8.086340339531128	10.434950687146312	-7.947814874696855	-9.477901374292657	-3.2007857720291018	1.6827574777687946
49.55681295487627	20.03588209606985	7.533898835516734	-9.110470160116469	33.75532168850073	-34.09515356622997	7.969133915574969	1.2033165938864614	-8.662815866084427	-4.898966521106258	-5.344716885007278	-14.95736608442506
48.67129829351536	66.70095358361773	23.63404368600682	-1.6663535836177465	8.158545392491472	-21.202387713310554	-13.279892832764501	-3.409304436860076	-21.741564505119456	-6.176655972696244	-6.452091467576791	2.136838225255972
48.31060799999998	71.82409800000006	2.045824000000002	-1.751886666666669	23.523526666666697	-26.060853333333316	-6.949584000000005	6.498219333333333	-12.781641999999982	-1.517815333333333	-5.5433186666666625	7.336947333333328
34.6510068728522	-67.93425498281789	-7.201135395188995	-18.47424810996563	24.44147628865978	-26.591250859106502	-14.645610996563565	5.228808247422675	1.2164893470790379	-3.295828178694159	-5.029496219931271	-0.0341958762886603
43.72525309849978	-10.590969341161117	-25.560915198956263	-8.406091324200899	43.42466601435088	-30.520654924983724	4.160727984344424	6.657716894977156	-12.832532941943887	-7.879365949119378	-3.6697318982387426	11.297358121330726
43.396648766328	-3.2210907111756164	-17.543826560232255	-9.751166908563146	18.50217126269953	-23.248669085631366	3.7257793904209	4.227652394775044	-2.1155711175616827	-4.809447750362839	-10.94877431059507	-3.8907953555878034
50.753219271623664	59.24374810318647	44.21562291350537	0.7511562974203364	12.709949165402103	-25.338638088012125	-17.20028224582703	0.3415098634294367	-6.1075128983308025	0.7956745068285275	-4.694481031866462	0.617038694992412
44.03911360123644	49.64040803709433	11.870580370942795	-9.58159196290573	31.42156723338484	-17.18107187017001	-20.38999690880991	-0.19860741885626024	3.6702287480680145	-0.961706336939723	-11.338531684698621	-4.018673879443588
44.45072574178031	64.70677626303122	-11.076226142742586	-9.822808340016048	4.78410745789896	-16.750141138732918	-21.40385244587007	9.743372093023236	-11.971946271050523	-0.25213231756214904	-6.917855653568567	-3.919558139534881
44.17689891135303	56.71395256609642	-22.56713452566092	-14.226523328149288	-0.7596796267496101	-17.08561197511666	-22.268318040435467	9.220269828926913	-8.110397356143086	1.8497636080870912	-8.010934681181963	-5.409488335925346
46.33621844293274	95.82595464852594	6.309944822373386	-16.938686318972064	2.352367346938776	-21.75567649281938	-21.284596371882117	3.093905517762663	3.5881647770219094	3.0246349206349237	-6.983969009826138	9.691645502645494
46.09736855036852	12.327576576576572	39.29622113022116	-3.626974610974623	22.565009009008993	-18.53130221130223	0.907317772317772	3.982391482391484	-0.9509713349713403	-1.9167502047502047	-8.197202293202304	6.0461171171171095
45.34228502802248	32.184431545236144	12.514485188150543	-14.96567173738992	10.68724659727782	-24.513700560448342	-0.44922497998398325	0.4978903122498	3.8211136909527657	1.463158526821459	-9.994411529223392	-2.16110008006405
45.867925157799895	52.96262759242562	53.98637421100088	11.40872497745718	24.286847610459873	-19.995467087466206	-3.570420198376914	4.394422001803423	-0.9529332732191191	-1.312685302073943	-6.161215509467989	3.2806663660955806
29.639215849056633	-106.40979999999995	45.69218037735855	11.823915471698117	45.195237735849105	-13.099550188679236	11.469027924528312	12.766909433962264	-13.85369433962265	-4.863149433962264	-8.265862641509436	-6.150886037735845
34.67287213740461	-42.803366412213784	-11.108288167938921	-17.97228721374044	13.078041030534363	-24.03665839694655	-2.061052480916031	-0.34814408396946533	47.27218129770992	12.245173664122145	-3.389926526717551	4.40336259541985
41.916158570119165	64.97068927589368	1.8140256645279564	-17.15304032997249	0.6212346471127405	-9.68195692025666	-19.74970210815764	0.0803437213565547	5.95446929422549	2.1932254812098972	-11.374450045829514	3.439516040329972
49.0361872630782	108.96518726307815	16.560073540561053	-13.42873313115996	-7.881224412433656	-18.075632297194815	-3.736695981804406	3.372621683093245	0.002291129643670555	1.3687445034116756	-11.427821834723284	1.5799560272934012
42.36887549563843	18.374854877081713	-12.293126883425865	-14.53116415543219	29.402140364789872	-25.24777160983349	1.8198524980174455	-4.164908802537665	-8.115960348929427	-2.806573354480574	-9.88059555908011	3.3301451229183194
35.92843453237409	-49.98393956834537	2.097957553956851	5.434426618705039	2.0975834532374096	-15.22735683453239	17.211633093525162	-4.338757553956834	1.3551338129496389	-2.7925316546762615	0.9633920863309352	5.959698561151067
36.388210526315795	29.491368421052638	34.59905263157894	-28.072684210526308	-26.701105263157892	-29.470789473684206	18.263	-5.223421052631579	22.621473684210528	9.811263157894734	1.132684210526316	14.440105263157893
38.380925619834684	-30.229914600550945	0.30889256198346926	-7.326483471074373	40.601943526170814	-21.021055096418742	-34.38691184572998	-7.8566763085399325	1.993261707988981	-1.313668044077135	-2.5157148760330577	9.238672176308544
49.51458855585826	34.46124386920985	20.306995912806535	-4.974510899182564	-6.5972316076294355	-18.43513896457764	-2.8273133514986375	4.942194822888276	-11.72165122615804	-6.683647138964584	-7.946775204359683	-3.617301089918254
53.35925898203593	63.98327095808383	25.46546556886226	-15.048252994011966	-4.066097305389223	-32.34340419161677	-7.125106287425143	4.984935628742512	-18.553779940119767	-1.6547365269461067	-3.5068697604790398	-1.8931452095808368
47.17888118811879	21.579481435643594	50.22008168316834	5.349722772277221	18.9733972772277	-19.309186881188104	7.675170792079212	3.828509900990104	-22.156381188118793	-12.463143564356447	-6.791623762376228	-1.877823019801978
50.90551608751611	65.3829974259974	24.935752895752852	-8.287747747747748	19.47137837837836	-31.58561389961387	2.031166023166024	10.9726126126126	7.4720437580437675	1.6489395109395122	-8.75323166023165	-4.872886743886745
45.33880078124999	83.90641406250002	50.555937500000034	-7.085580078125	-38.47589843750002	-21.192644531249975	-18.416564453125012	-1.1022539062499994	16.720970703124983	4.766685546875002	2.054140624999999	3.156710937500004
51.02200536193027	73.5620737265416	23.829963806970525	-8.422737265415552	15.343095174262755	-31.555407506702387	3.9250375335120657	12.400127345844512	3.730754691689005	-0.7401193029490618	-9.8486474530831	-4.8813123324396805
39.03235082458775	27.288575712143928	20.68820239880062	-10.617391304347821	0.7179505247376382	-24.735107946026957	2.8905187406296817	14.492845577211396	19.383931034482757	6.498313343328344	-4.397656671664173	-3.8999025487256382
49.710207964601814	80.5344454277286	55.87827138643066	0.8452772861356922	-4.324097345132745	-18.894920353982297	9.759275811209434	11.392056047197633	-13.918283185840705	-0.09591887905604699	-5.396911504424785	6.806296460176992
49.780899441340765	53.635016759776555	24.425020949720682	-6.243846368715086	9.46711731843575	-21.545639664804465	4.16466061452514	15.137315642458102	-7.817336592178762	1.000511173184359	-4.941333798882681	7.23653910614525
49.397495508982004	18.744580838323348	6.263540419161672	-10.950824850299403	-20.639778443113784	-29.509095808383236	13.172809880239521	12.02313473053894	-0.7122155688622754	7.092486526946111	-0.742715568862274	5.7673293413173665
45.71917249999997	-13.693556249999993	17.01105250000002	-1.5123712500000017	9.612692500000005	-17.280068750000005	7.258536250000009	5.5525837499999975	-8.164041249999991	-4.395986250000001	-8.156713750000002	3.441126249999998
43.81211870100779	5.325024636058246	-4.936950727883547	-17.674977603583425	17.661325867861116	-24.55268309070547	-3.4631019036954105	-2.078234042553191	-8.49249048152296	2.4765263157894766	-6.485561030235168	12.184873460246362
37.0267735148515	46.21185272277229	4.188959158415841	-11.591966584158422	4.494988861386141	-12.46932673267326	-9.215881188118814	8.629316831683163	8.24438613861386	6.000118811881184	-6.955650990099008	7.310740099009902
53.50258333333332	83.0643559322035	15.886038135593223	-17.691687853107325	16.190104519774	-36.68292372881353	-17.323535310734457	5.244180790960453	-1.8206525423728828	4.083997175141247	-4.516255649717514	-1.7241850282485898
46.97077691453939	58.85273251942273	-28.307071032186503	-21.42275804661489	23.34616426193119	-25.702370699223074	-3.1385815760266373	3.9804872364039983	-6.17677469478358	-0.01966814650388443	-9.643523862375138	7.568726970033286
45.34455979643771	100.2089223918576	-9.14690203562341	-23.824078880407118	9.846575063613235	-30.5357875318066	-10.946858778625947	11.998984732824429	-9.389134860050886	2.204507633587788	-7.823694656488553	3.103454198473279
47.03294456289979	0.9187185501066107	3.7532356076759084	0.27930810234541753	19.6268582089552	-33.59052771855013	7.2024125799573655	7.853831556503187	-6.0580565031982925	-7.214745202558633	-6.587081023454161	-4.962712153518123
48.11471028037388	52.3780011682243	39.115806074766326	9.149474299065414	8.246992990654201	-17.107713785046727	12.892375	7.207817757009346	-4.656022196261679	-2.06541238317757	-8.186178738317745	1.3173469626168228
48.82538952879582	36.25259267015707	14.003531937172783	-6.2266586387434515	36.62630994764393	-34.432161256544504	14.472079581151833	12.707838743455502	-9.6743560209424	-1.070975916230368	-6.555398952879573	0.4085717277486916
39.18132687447344	8.53394945240102	1.860512215669759	7.073031171019381	-9.10398820556024	0.48467902274641944	-0.4737767481044623	-4.336830665543383	-8.522032013479368	-3.027141533277168	-14.836961246840795	9.986686604886263
48.05294451294691	60.41363501849567	11.251234278668315	-8.324147965474712	-0.986637484586928	-22.16815413070285	-5.164992601726265	16.062078914919837	-5.604927250308253	-2.508520345252777	-5.771429099876701	6.06890012330456
48.62718562091505	40.147930718954235	44.572458823529416	3.949090196078429	-12.830410457516338	-12.658473202614354	-21.921363398692815	2.2789581699346404	5.722094117647064	1.1753398692810446	1.0310679738562083	7.806006535947717
47.56613922518164	43.01273728813563	0.4832251815980642	-9.485021791767563	16.533000000000005	-22.493269975786944	-6.483446731234868	21.386360774818385	-6.855756658595639	-4.644094430992737	-2.424559322033901	12.236583535108979
45.892814612868065	44.03892475463469	22.265459105779712	-4.917696837513626	-26.281971646673924	-20.418460196292266	-2.78546019629226	2.8850806979280272	-14.566593238822241	-4.128311886586698	-6.010886586695747	-0.7718026172300965
48.13255988593149	53.46813498098866	-2.503413498098864	-8.12573954372623	1.9499068441064635	-23.028825095057027	-10.076418250950574	6.071589353612172	-17.510218631178706	-3.627917300380228	-5.499209125475288	-2.0733992395437273
47.10621764705881	-2.291018823529413	18.621182352941172	2.0986905882352906	-5.837087058823527	-18.17889529411767	-2.2243870588235315	-0.17589999999999978	13.514855294117638	3.7134199999999997	2.410905882352945	5.628990588235294
37.53911664641559	70.42972174969621	24.05603645200487	-6.083900364520052	-26.003405832320773	-0.9314131227217496	-34.08481773997571	-6.860530984204138	-8.866053462940455	-3.9134374240583227	1.1813438639125158	9.861707168894293
39.38772236958444	13.064072502210438	17.66742440318302	1.3712466843501347	37.051000884173334	-16.35511671087531	-10.502078691423527	-7.845470380194516	-3.4662051282051354	1.6433978779840852	-6.77296993810787	8.024908045977014
29.894339498018482	-24.86298150594452	22.55760766182297	-5.390734478203427	-1.9420660501981524	-14.676203434610297	5.688178335535009	2.399299867899603	-8.366303830911495	-5.12409907529723	-1.8710396301188892	-1.5116103038309099
50.35641666666669	64.82123901098892	13.981691391941391	-1.4128003663003652	-0.10887912087912131	-18.077649267399284	-11.609630952380959	4.136275641025638	-9.561338827838824	1.2548443223443213	-7.200630036630044	1.4536172161172127
32.43928421052632	-107.36010736842103	-10.317648421052642	-12.97923157894736	15.501456842105284	-19.014180000000007	-1.7001284210526328	8.201726315789468	-9.112815789473688	-8.190573684210532	-9.253765263157886	-4.186924210526314
48.068791469194295	36.400802132701436	21.077521327014217	-8.356144549763037	0.7829135071090032	-16.236424170616097	3.969971563981041	0.5516978672985792	-7.879009478672983	-5.1130438388625565	-10.741088862559243	2.557680094786729
40.80296158612139	-26.59542131350688	38.37612639405203	8.703743494423794	0.47704460966542517	-11.332175960346971	14.819407682775706	-0.5772354399008683	5.830242874845107	-5.314047087980167	-0.9383382899628248	5.462011152416356
44.163563428571436	0.5833131428571328	-4.636496000000001	-14.946572571428565	4.549593142857143	-30.984733714285703	-10.246459428571427	4.260131428571429	-3.138513142857143	-4.269580571428568	-2.200415999999997	4.876482285714281
48.17815405651787	31.549737465815888	1.0368094804010934	-6.141288969917967	-1.5123965360072922	-18.06989334548769	-14.95843026435734	2.471514129443941	-8.389961713764817	-1.3746836827711943	-6.022099361896082	1.1172707383773892
33.44029741379308	9.579346982758631	31.089316810344805	14.650337284482736	-15.752384698275854	15.567090517241384	-13.105251077586196	-7.296349137931029	5.160190732758616	-2.384473060344825	0.03615732758620667	3.6927004310344795
47.505849770642236	51.258243119266034	25.982107798165135	-3.273256880733945	18.314345183486253	-14.631974770642202	-5.176189220183484	9.449700688073372	3.998363532110091	4.5392557339449535	-7.138963302752288	3.730435779816513
38.11857367387032	16.154651277013766	24.046038310412573	-1.9022603143418453	-14.719879174852645	-23.114028487229866	4.093426326129666	1.4335284872298606	-4.695837917485267	-0.46688310412573875	1.0932897838899782	4.5497062868369325
41.83794587400176	60.25164507542151	-57.92099467613143	-17.84744276841169	0.3021295474711621	-23.94301508429461	-7.987790594498674	-2.763450754214725	-5.515627329192547	10.638794143744457	-10.372801242236031	8.593133096716945
46.14778514285722	44.131192	16.793936	-6.777045714285723	13.414554285714273	-26.575301714285718	4.001025142857141	3.6501760000000028	2.8497394285714264	0.020133714285714505	-10.297234285714287	3.57973257142857
45.15753773584907	51.69529245283021	-7.919225235849059	-19.072919811320734	20.16062617924529	-30.52214033018869	-3.0245589622641513	5.256932783018861	7.4972405660377435	4.826140330188674	-10.974587264150944	4.2618113207547115
39.640251655629115	-30.904722958057352	-8.39303973509934	-19.07984216335544	13.98215452538631	-22.19491059602646	12.09310596026491	7.326581677704191	-6.555386313465776	-4.848186534216337	-9.749919426048562	10.95690728476822
42.2477382198953	1.4383246073298375	52.850238743455556	-1.532241884816754	13.788687958115181	-21.914507853403155	-4.004414659685864	-0.9764701570680625	-5.294156020942411	-4.854763350785338	-5.060432460732983	1.2336827225130889
